nombre_grada,nombre_recinto,num_localidades,precio_grada
Grada Amarilla Tribuna,Tokyo Dome rtvghhfbmw,41,50
Grada Blanca Zona,Tokyo Dome uovgucfuqk,8,15
Grada Roja Zona,Tokyo Dome uovgucfuqk,41,32
Grada Este Tribuna,Tokyo Dome uovgucfuqk,46,52
Grada Roja Tribuna,Tokyo Racecourse pnzvoltdtr,41,45
Grada Negra Sector,Tokyo Racecourse wqxvtmlzhj,22,85
Grada Negra Zona,Tokyo Racecourse wqxvtmlzhj,19,50
Grada Blanca Sector,Tomás Adolfo Ducó elowqbtwqv,5,98
Grada Oeste Zona,Tomás Adolfo Ducó guoahnxgwc,23,51
Grada Azul Zona,Tsentralnyi Profsoyuz bvjdyjigky,32,61
Grada Amarilla Grada,Tsentralnyi Stadion sbzsiaajiw,9,30
Grada Negra Sector,Tsentralnyi Stadion utjvnepmme,17,58
Grada Roja Zona,Tsentralnyi Stadion vnofuukicq,46,42
Grada Este Tribuna,Tsentralnyi Stadion vnofuukicq,18,71
Grada Azul Zona,Tsentralnyi Stadion vnofuukicq,4,94
Grada Negra Zona,Tuanku Abdul Rahman stjhockdfw,11,82
Grada Sur Zona,Tuanku Abdul Rahman stjhockdfw,36,84
Grada Negra Tribuna,Tuanku Abdul Rahman tutvkijasb,15,73
Grada Este Sector,Tuanku Abdul Rahman tutvkijasb,15,80
Grada Blanca Sector,Tuanku Abdul Rahman tutvkijasb,49,64
Grada Verde Zona,Türk Telekom Arena bszdtwzcuy,17,56
Grada Blanca Sector,Türk Telekom Arena bszdtwzcuy,43,17
Grada Norte Sector,Türk Telekom Arena epafpsxwns,48,16
Grada Oeste Sector,Türk Telekom Arena epafpsxwns,4,40
Grada Verde Sector,Twickenham Stadium cntruwlqcx,44,94
Grada Sur Zona,Twickenham Stadium gavemctwtz,49,60
Grada Roja Tribuna,Twickenham Stadium gavemctwtz,36,10
Grada Roja Sector,Twickenham Stadium gavemctwtz,6,34
Grada Norte Grada,Twickenham Stadium nvlccvktzx,29,92
Grada Negra Sector,Twickenham Stadium nvlccvktzx,48,29
Grada Sur Sector,Twickenham Stadium nvlccvktzx,24,15
Grada Negra Zona,Twickenham Stadium xflgwtpodb,18,48
Grada Norte Grada,Twickenham Stadium xflgwtpodb,35,86
Grada Sur Tribuna,Twickenham Stadium xflgwtpodb,37,94
Grada Roja Grada,U.S. Cellular Field lepgthxeom,15,41
Grada Este Sector,U.S. Cellular Field lepgthxeom,31,74
Grada Verde Sector,U.S. Cellular Field lepgthxeom,11,84
Grada Azul Sector,U.S. Cellular Field mykfquslcy,41,26
Grada Negra Zona,U.S. Cellular Field mykfquslcy,10,91
Grada Negra Sector,U.S. Cellular Field ozqrkpojib,18,47
Grada Oeste Zona,U.S. Cellular Field ozqrkpojib,1,44
Grada Este Sector,U.S. Cellular Field ozqrkpojib,47,18
Grada Blanca Sector,U.S. Cellular Field tpptwdhexk,11,42
Grada Este Sector,U.S. Cellular Field tpptwdhexk,35,47
Grada Azul Tribuna,UB Stadium bzccdvbypo,41,23
Grada Oeste Zona,UB Stadium fxmjryhgfo,27,59
Grada Este Zona,UB Stadium fxmjryhgfo,5,35
Grada Este Zona,UB Stadium gvnconcckb,2,32
Grada Este Grada,UB Stadium gvnconcckb,23,92
Grada Verde Sector,UB Stadium tbdrftlhoy,46,79
Grada Negra Sector,UB Stadium umryluwnbk,29,92
Grada Amarilla Sector,UB Stadium umryluwnbk,29,24
Grada Roja Zona,UB Stadium umryluwnbk,9,45
Grada Azul Grada,Universiade Memorial drzyaggyze,47,20
Grada Este Sector,Universiade Memorial drzyaggyze,5,16
Grada Blanca Tribuna,Universiade Memorial mseaiktyif,11,86
Grada Blanca Grada,Universiade Memorial mseaiktyif,35,22
Grada Azul Sector,Universiade Stadium aalqxglivi,46,90
Grada Blanca Grada,Universiade Stadium aalqxglivi,9,50
Grada Este Sector,Universiade Stadium iyuugedaov,19,35
Grada Este Sector,Universiade Stadium kvtujcpaav,37,60
Grada Amarilla Zona,Universiade Stadium kvtujcpaav,49,23
Grada Este Sector,Universiade Stadium rblaqamvga,12,64
Grada Norte Zona,Universiade Stadium rblaqamvga,6,60
Grada Roja Zona,Universiade Stadium srrbbqdokr,24,47
Grada Sur Sector,Universiade Stadium srrbbqdokr,49,52
Grada Sur Grada,Universiade Stadium tamunlafsc,13,75
Grada Roja Grada,Universidad San Marcos gtcgunyjxj,28,47
Grada Oeste Tribuna,Universidad San Marcos gtcgunyjxj,49,72
Grada Azul Sector,Universidad San Marcos gtcgunyjxj,16,28
Grada Oeste Zona,Universidad San Marcos jmtkkeqegu,16,31
Grada Negra Zona,Universidad San Marcos jmtkkeqegu,46,15
Grada Sur Zona,Universidad San Marcos yrivhuhctw,4,93
Grada Blanca Grada,Universidad San Marcos yrivhuhctw,5,69
Grada Amarilla Zona,Universidad San Marcos yrivhuhctw,48,91
Grada Negra Zona,Universitário P. Pedrossian cvhjqtyjpo,45,37
Grada Norte Sector,Universitário P. Pedrossian cvhjqtyjpo,49,39
Grada Verde Sector,Universitário P. Pedrossian kcdtewrapb,17,30
Grada Oeste Tribuna,Universitário P. Pedrossian oxuxlandrx,29,92
Grada Verde Zona,Universitário P. Pedrossian oxuxlandrx,3,11
Grada Amarilla Sector,Universitário P. Pedrossian yxqgnhcdxo,17,50
Grada Este Sector,Universitário P. Pedrossian yxqgnhcdxo,24,96
Grada Negra Grada,Universitário P. Pedrossian yxqgnhcdxo,25,80
Grada Verde Sector,University of Phoenix Stadium fhsfqorupo,47,49
Grada Norte Sector,University of Phoenix Stadium fhsfqorupo,33,81
Grada Amarilla Zona,University of Phoenix Stadium fhsfqorupo,6,47
Grada Verde Grada,University of Phoenix Stadium hmjakmtncp,1,17
Grada Azul Grada,University of Phoenix Stadium pocibpyuny,4,68
Grada Norte Zona,University of Phoenix Stadium pocibpyuny,8,65
Grada Roja Sector,University of Phoenix Stadium pocibpyuny,42,57
Grada Verde Grada,University of Phoenix Stadium qsalahtuln,25,82
Grada Blanca Tribuna,University of Phoenix Stadium qsalahtuln,27,46
Grada Roja Tribuna,University of Phoenix Stadium qsalahtuln,48,25
Grada Amarilla Tribuna,University Stadium dgypcdqueg,39,46
Grada Azul Grada,University Stadium spqexmatuh,32,63
Grada Negra Zona,University Stadium spqexmatuh,50,18
Grada Sur Sector,University Stadium vlvkrichwu,27,39
Grada Azul Zona,University Stadium wujfznzzal,31,72
Grada Azul Sector,Vassil Levski Stadion pnwrjwkghl,19,40
Grada Blanca Grada,Vassil Levski Stadion pnwrjwkghl,25,69
Grada Blanca Grada,Vassil Levski Stadion pyngtnzofj,7,20
Grada Sur Tribuna,Vassil Levski Stadion pyngtnzofj,16,97
Grada Sur Grada,Vaught-Hemingway Stadium awasdqzmgr,8,38
Grada Oeste Zona,Vaught-Hemingway Stadium awasdqzmgr,36,91
Grada Este Tribuna,Vaught-Hemingway Stadium awasdqzmgr,49,20
Grada Roja Sector,Vaught-Hemingway Stadium ehbfjazrke,29,100
Grada Roja Sector,VCA Ground gywjloynpi,20,50
Grada Amarilla Sector,VCA Ground gywjloynpi,10,69
Grada Negra Sector,VCA Ground gywjloynpi,35,27
Grada Roja Zona,Veltins Arena qqwqfsrcsu,32,14
Grada Norte Sector,Veltins Arena qqwqfsrcsu,38,64
Grada Verde Grada,Veltins Arena qqwqfsrcsu,40,37
Grada Blanca Sector,Villa Park dsuigbksxz,35,64
Grada Roja Grada,Villa Park dsuigbksxz,2,60
Grada Negra Sector,Villa Park dsuigbksxz,13,69
Grada Sur Sector,Villa Park kyylcykaax,50,33
Grada Azul Grada,Villa Park kyylcykaax,6,29
Grada Amarilla Sector,Vodacom Park ajsuouhpuj,39,65
Grada Amarilla Zona,Vodacom Park ajsuouhpuj,40,52
Grada Este Grada,Vodacom Park lzxnskylyb,20,90
Grada Azul Sector,Vodacom Park ogmhvknitv,45,63
Grada Roja Zona,Volkswagen Arena gdudbcljva,27,24
Grada Azul Sector,Volkswagen Arena gdudbcljva,22,71
Grada Amarilla Tribuna,Volkswagen Arena nomkxqeqnp,42,92
Grada Norte Sector,Volkswagen Arena nomkxqeqnp,34,37
Grada Amarilla Zona,Volkswagen Arena nomkxqeqnp,50,11
Grada Norte Sector,Volkswagen Arena yjcctpanng,18,58
Grada Norte Zona,Volkswagen Arena yjcctpanng,19,14
Grada Este Grada,Volkswagen Arena yjcctpanng,40,32
Grada Amarilla Tribuna,Waldo Stadium aubtuhfwnb,34,63
Grada Blanca Grada,Waldo Stadium aubtuhfwnb,32,83
Grada Amarilla Tribuna,Waldo Stadium ohxmiiwtpv,9,66
Grada Blanca Tribuna,Waldo Stadium ohxmiiwtpv,7,27
Grada Oeste Grada,Waldo Stadium ohxmiiwtpv,6,15
Grada Oeste Sector,Walkers Stadium avchssybkc,18,50
Grada Negra Zona,Walkers Stadium avchssybkc,18,16
Grada Este Tribuna,Walkers Stadium avchssybkc,49,39
Grada Blanca Tribuna,Walkers Stadium komrgtjchg,43,42
Grada Sur Grada,Walkers Stadium komrgtjchg,46,55
Grada Roja Sector,Walkers Stadium komrgtjchg,28,88
Grada Azul Sector,Walkers Stadium mhgjussuek,23,53
Grada Verde Grada,Walkers Stadium sccrxibksg,20,79
Grada Norte Sector,Wallace Wade Stadium jiubbehlyq,28,61
Grada Negra Tribuna,War Memorial Stadium lmahaiwugj,42,17
Grada Oeste Sector,War Memorial Stadium lmahaiwugj,37,64
Grada Azul Tribuna,War Memorial Stadium lmahaiwugj,49,64
Grada Sur Grada,War Memorial Stadium xrrboabvcy,33,56
Grada Sur Sector,War Memorial Stadium xrrboabvcy,34,32
Grada Negra Sector,War Memorial Stadium xrrboabvcy,12,20
Grada Sur Tribuna,Wembley Stadium aeqakrpgpg,12,66
Grada Azul Tribuna,Wembley Stadium bhravmbinv,24,72
Grada Azul Sector,Wembley Stadium bhravmbinv,47,72
Grada Verde Sector,Wembley Stadium bhravmbinv,15,37
Grada Amarilla Zona,Weserstadion dbaydpduha,3,89
Grada Amarilla Grada,Weserstadion dbaydpduha,23,66
Grada Azul Sector,Weserstadion dbaydpduha,29,15
Grada Blanca Grada,Westpac Stadium cnocaetozm,11,40
Grada Oeste Zona,Westpac Stadium cnocaetozm,1,12
Grada Amarilla Sector,Westpac Stadium otrynhhlhj,26,29
Grada Negra Sector,Westpac Stadium otrynhhlhj,30,33
Grada Negra Zona,White Hart Lane fbaccalrew,46,89
Grada Amarilla Sector,White Hart Lane fbaccalrew,50,96
Grada Sur Tribuna,White Hart Lane fkgqmvquwl,38,43
Grada Negra Sector,White Hart Lane fkgqmvquwl,36,51
Grada Oeste Zona,Wielka Krokiew hyhnmujbnw,25,51
Grada Este Sector,Wielka Krokiew hyhnmujbnw,32,98
Grada Roja Grada,Wielka Krokiew hyhnmujbnw,29,38
Grada Negra Zona,Wielka Krokiew zoxcvvbzdg,49,32
Grada Norte Sector,Wielka Krokiew zoxcvvbzdg,10,29
Grada Este Zona,Wielka Krokiew zoxcvvbzdg,1,54
Grada Este Tribuna,Wildparkstadion iyzvekcrul,27,32
Grada Norte Sector,Wildparkstadion iyzvekcrul,21,20
Grada Norte Zona,Wildparkstadion sfhpnleaos,29,31
Grada Azul Sector,Wildparkstadion sfhpnleaos,33,12
Grada Oeste Sector,Williams Brice Stadium xggzauevnt,38,37
Grada Blanca Grada,Wirsol Rhein-Neckar-Arena zynbqlhtio,37,41
Grada Amarilla Grada,Wirsol Rhein-Neckar-Arena zynbqlhtio,41,52
Grada Blanca Tribuna,Wirsol Rhein-Neckar-Arena zynbqlhtio,1,42
Grada Verde Zona,Woodbine Racetrack qzjipkwkcg,35,71
Grada Negra Sector,Woodbine Racetrack rcrengndmo,27,86
Grada Verde Sector,Woodbine Racetrack rcrengndmo,25,25
Grada Azul Grada,Woodbine Racetrack rcrengndmo,18,22
Grada Blanca Grada,Woodbine Racetrack smrasvygvo,18,44
Grada Blanca Sector,Woodbine Racetrack swnzcanaqb,17,12
Grada Azul Zona,Workers Stadium odkopafimq,6,43
Grada Norte Tribuna,Wrigley Field ptqauymqki,36,77
Grada Negra Tribuna,Wutaisha Stadium ibsxpyetbl,40,88
Grada Este Zona,Wutaisha Stadium lfthfjzqsw,48,36
Grada Norte Sector,Wutaisha Stadium lfthfjzqsw,2,20
Grada Oeste Tribuna,Wutaisha Stadium nadcjpklpu,30,90
Grada Oeste Grada,Wutaisha Stadium nadcjpklpu,44,83
Grada Verde Zona,Wutaisha Stadium nadcjpklpu,18,24
Grada Verde Sector,Yadegar e Emam Stadium exwybycvai,44,62
Grada Amarilla Grada,Yadegar e Emam Stadium exwybycvai,41,89
Grada Sur Zona,Yadegar e Emam Stadium gmlahatnif,48,49
Grada Negra Tribuna,Yadegar e Emam Stadium gmlahatnif,47,76
Grada Oeste Tribuna,Yadegar e Emam Stadium nvepcdfqcp,12,11
Grada Roja Sector,Yadegar e Emam Stadium nvepcdfqcp,11,86
Grada Azul Sector,Yale Bowl firmlkrqes,2,63
Grada Este Zona,Yale Bowl firmlkrqes,32,49
Grada Norte Tribuna,Yale Bowl firmlkrqes,16,67
Grada Azul Sector,Yale Bowl fkiroimpef,23,25
Grada Norte Zona,Yale Bowl fkiroimpef,34,22
Grada Oeste Sector,Yale Bowl jbuvoxqukq,24,93
Grada Amarilla Grada,Yale Bowl jbuvoxqukq,23,84
Grada Azul Sector,Yale Bowl jbuvoxqukq,24,89
Grada Este Tribuna,Yale Bowl kspdzfwkso,13,97
Grada Oeste Sector,Yale Bowl kspdzfwkso,39,46
Grada Negra Tribuna,Yale Bowl nmztuvtwig,1,34
Grada Sur Zona,Yale Bowl nmztuvtwig,30,10
Grada Negra Grada,Yale Bowl nmztuvtwig,23,47
Grada Oeste Zona,Yale Bowl tvmoamglgx,40,88
Grada Roja Grada,Yale Bowl vpajvuqxof,42,100
Grada Azul Zona,Yas Marina Circuit ywejcknlfs,28,71
Grada Este Sector,Yellow Dragon Stadium warnpwkanw,19,27
Grada Norte Sector,Yellow Dragon Stadium warnpwkanw,12,83
Grada Amarilla Sector,Yellow Dragon Stadium warnpwkanw,39,28
Grada Verde Sector,York Racecourse drlruxtmwh,35,35
Grada Negra Sector,York Racecourse drlruxtmwh,5,91
Grada Norte Zona,York Racecourse etupyximpq,49,45
Grada Roja Sector,York Racecourse fcwxhtqjco,33,65
Grada Negra Tribuna,York Racecourse tbnnepdedn,29,76
Grada Blanca Sector,York Racecourse tbnnepdedn,13,47
Grada Amarilla Tribuna,Zentralstadion qtrldjqlqp,6,26
Grada Blanca Sector,Zentralstadion qtrldjqlqp,6,100
Grada Amarilla Zona,Zentralstadion qtrldjqlqp,43,72
Grada Blanca Sector,Zentralstadion tkirkcnpau,15,52
Grada Azul Sector,Zentralstadion tkirkcnpau,1,27
Grada Norte Zona,Zentralstadion tkirkcnpau,44,26
